order	chapterOrder	chapterId	chapterTitle	lineOrder	lineId	kind	key	file	source
196	4	interlude-first-line-drag	间章十八	6	interlude-first-line-drag:007	line_location	interlude-first-line-drag:007:location	interlude-18-first-line-drag.js	古城外沿
197	4	interlude-first-line-drag	间章十八	6	interlude-first-line-drag:007	line_speaker	interlude-first-line-drag:007:speaker	interlude-18-first-line-drag.js	旁白
198	4	interlude-first-line-drag	间章十八	6	interlude-first-line-drag:007	line_text	interlude-first-line-drag:007:text	interlude-18-first-line-drag.js	黑猫从石缝里钻出来，尾巴尖敲了敲纸角。那一下像盖章：你既然开了头，就别指望真相会等你慢慢措辞。
199	4	interlude-first-line-drag	间章十八	7	interlude-first-line-drag:008	line_location	interlude-first-line-drag:008:location	interlude-18-first-line-drag.js	古城外沿
200	4	interlude-first-line-drag	间章十八	7	interlude-first-line-drag:008	line_speaker	interlude-first-line-drag:008:speaker	interlude-18-first-line-drag.js	Moel
201	4	interlude-first-line-drag	间章十八	7	interlude-first-line-drag:008	line_text	interlude-first-line-drag:008:text	interlude-18-first-line-drag.js	第一页最常漏写的，不是名字，是“谁还没被写进去”。
202	4	interlude-first-line-drag	间章十八	8	interlude-first-line-drag:009	line_location	interlude-first-line-drag:009:location	interlude-18-first-line-drag.js	古城外沿
203	4	interlude-first-line-drag	间章十八	8	interlude-first-line-drag:009	line_speaker	interlude-first-line-drag:009:speaker	interlude-18-first-line-drag.js	旁白
204	4	interlude-first-line-drag	间章十八	8	interlude-first-line-drag:009	line_text	interlude-first-line-drag:009:text	interlude-18-first-line-drag.js	Yume 呼吸浅了半拍。那句话像把她从旁听席拽到纸边：不许只点头，不许再把笔交给风；风从不替谁坐牢。
205	4	interlude-first-line-drag	间章十八	9	interlude-first-line-drag:010	line_location	interlude-first-line-drag:010:location	interlude-18-first-line-drag.js	古城外沿
206	4	interlude-first-line-drag	间章十八	9	interlude-first-line-drag:010	line_speaker	interlude-first-line-drag:010:speaker	interlude-18-first-line-drag.js	旁白
207	4	interlude-first-line-drag	间章十八	9	interlude-first-line-drag:010	line_text	interlude-first-line-drag:010:text	interlude-18-first-line-drag.js	Yume落笔前，纸背忽然浮起一行极淡的痕——像坐标，像爪印，像那只猫消失时留在世界里的细缝，正从另一侧朝她眨眼。
208	4	interlude-first-line-drag	间章十八	10	interlude-first-line-drag:011	line_location	interlude-first-line-drag:011:location	interlude-18-first-line-drag.js	古城外沿
209	4	interlude-first-line-drag	间章十八	10	interlude-first-line-drag:011	line_speaker	interlude-first-line-drag:011:speaker	interlude-18-first-line-drag.js	Yume
210	4	interlude-first-line-drag	间章十八	10	interlude-first-line-drag:011	line_text	interlude-first-line-drag:011:text	interlude-18-first-line-drag.js	好。下一行写：来者将被称为 Alice——在名字回来以前。
211	4	interlude-first-line-drag	间章十八	11	interlude-first-line-drag:012	line_location	interlude-first-line-drag:012:location	interlude-18-first-line-drag.js	纯白入口
212	4	interlude-first-line-drag	间章十八	11	interlude-first-line-drag:012	line_speaker	interlude-first-line-drag:012:speaker	interlude-18-first-line-drag.js	旁白
213	4	interlude-first-line-drag	间章十八	11	interlude-first-line-drag:012	line_bgmName	interlude-first-line-drag:012:bgmName	interlude-18-first-line-drag.js	镜中回声
214	4	interlude-first-line-drag	间章十八	11	interlude-first-line-drag:012	line_text	interlude-first-line-drag:012:text	interlude-18-first-line-drag.js	白光涌上来，吞掉街景最后一寸颜色。册页合拢的声响里，有人即将在走廊中央醒来——带着一张被攥皱的水母馆传单，和一声尚未出口的拒绝。
215	4	interlude-first-line-drag	间章十八	12	interlude-first-line-drag:013	line_location	interlude-first-line-drag:013:location	interlude-18-first-line-drag.js	纯白入口
216	4	interlude-first-line-drag	间章十八	12	interlude-first-line-drag:013	line_speaker	interlude-first-line-drag:013:speaker	interlude-18-first-line-drag.js	旁白
217	4	interlude-first-line-drag	间章十八	12	interlude-first-line-drag:013	line_text	interlude-first-line-drag:013:text	interlude-18-first-line-drag.js	光吞尽颜色之前，她指腹最后按了一下新墨——像按住一块尚未结痂的伤口：痛是真的，才算开局。
218		a017-arrival	第二章			chapter_title	a017-arrival:title	02-a017-arrival.js	第二章
219		a017-arrival	第二章			chapter_subtitle	a017-arrival:subtitle	02-a017-arrival.js	A-017
220		a017-arrival	第二章			chapter_location	a017-arrival:location	02-a017-arrival.js	纯白回廊
221	5	a017-arrival	第二章	0	a017-arrival:001	line_eyebrow	a017-arrival:001:eyebrow	02-a017-arrival.js	Chapter 02
222	5	a017-arrival	第二章	0	a017-arrival:001	line_title	a017-arrival:001:title	02-a017-arrival.js	A-017
223	5	a017-arrival	第二章	0	a017-arrival:001	line_subtitle	a017-arrival:001:subtitle	02-a017-arrival.js	名字回来以前
224	5	a017-arrival	第二章	0	a017-arrival:001	line_location	a017-arrival:001:location	02-a017-arrival.js	纯白回廊
225	5	a017-arrival	第二章	0	a017-arrival:001	line_bgmName	a017-arrival:001:bgmName	02-a017-arrival.js	回廊与镜
226	5	a017-arrival	第二章	1	a017-arrival:002	line_location	a017-arrival:002:location	02-a017-arrival.js	纯白回廊
227	5	a017-arrival	第二章	1	a017-arrival:002	line_speaker	a017-arrival:002:speaker	02-a017-arrival.js	旁白
228	5	a017-arrival	第二章	1	a017-arrival:002	line_text	a017-arrival:002:text	02-a017-arrival.js	纯白。没有边界，也没有方向。少女站在中央，手里还攥着一张被捏得很皱的浅蓝色宣传页。
229	5	a017-arrival	第二章	2	a017-arrival:003	line_location	a017-arrival:003:location	02-a017-arrival.js	纯白回廊
230	5	a017-arrival	第二章	2	a017-arrival:003	line_speaker	a017-arrival:003:speaker	02-a017-arrival.js	旁白
231	5	a017-arrival	第二章	2	a017-arrival:003	line_text	a017-arrival:003:text	02-a017-arrival.js	她低头看了很久，才辨认出上面那三个已经被指纹蹭得发白的字。水母馆。纸页边角贴着新的透明胶，像谁曾经小心翼翼把它重新摊平过。
232	5	a017-arrival	第二章	3	a017-arrival:004	line_location	a017-arrival:004:location	02-a017-arrival.js	纯白回廊
233	5	a017-arrival	第二章	3	a017-arrival:004	line_speaker	a017-arrival:004:speaker	02-a017-arrival.js	旁白
234	5	a017-arrival	第二章	3	a017-arrival:004	line_text	a017-arrival:004:text	02-a017-arrival.js	她不知道自己为什么会先看懂这三个字。明明脑子里别的东西都像被白光照得模糊，只剩这一小块纸页，沉甸甸地压在掌心里，像它比她自己更知道她是从哪里掉进来的。
235	5	a017-arrival	第二章	4	a017-arrival:005	line_location	a017-arrival:005:location	02-a017-arrival.js	纯白回廊
236	5	a017-arrival	第二章	4	a017-arrival:005	line_speaker	a017-arrival:005:speaker	02-a017-arrival.js	旁白
237	5	a017-arrival	第二章	4	a017-arrival:005	line_text	a017-arrival:005:text	02-a017-arrival.js	她试着松开一点手指，掌心却立刻传来一阵细小的刺痛。像她早就在无意识里，把这张纸攥得太久、太紧。
238	5	a017-arrival	第二章	5	a017-arrival:006	line_location	a017-arrival:006:location	02-a017-arrival.js	纯白回廊
239	5	a017-arrival	第二章	5	a017-arrival:006	line_speaker	a017-arrival:006:speaker	02-a017-arrival.js	旁白
240	5	a017-arrival	第二章	5	a017-arrival:006	line_text	a017-arrival:006:text	02-a017-arrival.js	她还没来得及想起自己为什么会把它攥得这样紧，远处便有脚步声走来。更早一点，一团温热的黑影已经先从纯白边缘掠了过去。那只黑猫贴着Yume垂落的衣摆边走过，尾巴极轻地扫了一下她的衣角，像它本来就该在那里。
241	5	a017-arrival	第二章	6	a017-arrival:007	line_location	a017-arrival:007:location	02-a017-arrival.js	纯白回廊
242	5	a017-arrival	第二章	6	a017-arrival:007	line_speaker	a017-arrival:007:speaker	02-a017-arrival.js	旁白
243	5	a017-arrival	第二章	6	a017-arrival:007	line_text	a017-arrival:007:text	02-a017-arrival.js	深紫到黑渐变的长发先垂进了这片纯白。金色眼睛安静得不像人的眼睛，更像某种古老装置里始终未熄的光。她站在少女面前，翻开册子，看了一眼，又抬头看她。
244	5	a017-arrival	第二章	7	a017-arrival:008	line_location	a017-arrival:008:location	02-a017-arrival.js	纯白回廊
245	5	a017-arrival	第二章	7	a017-arrival:008	line_speaker	a017-arrival:008:speaker	02-a017-arrival.js	旁白
246	5	a017-arrival	第二章	7	a017-arrival:008	line_text	a017-arrival:008:text	02-a017-arrival.js	少女这才抬起头，愣愣地看着她。
247	5	a017-arrival	第二章	8	a017-arrival:009	line_location	a017-arrival:009:location	02-a017-arrival.js	纯白回廊
248	5	a017-arrival	第二章	8	a017-arrival:009	line_speaker	a017-arrival:009:speaker	02-a017-arrival.js	Yume
249	5	a017-arrival	第二章	8	a017-arrival:009	line_text	a017-arrival:009:text	02-a017-arrival.js	欢迎来到庭院，Alice。
250	5	a017-arrival	第二章	9	a017-arrival:010	line_location	a017-arrival:010:location	02-a017-arrival.js	纯白回廊
251	5	a017-arrival	第二章	9	a017-arrival:010	line_speaker	a017-arrival:010:speaker	02-a017-arrival.js	旁白
252	5	a017-arrival	第二章	9	a017-arrival:010	line_text	a017-arrival:010:text	02-a017-arrival.js	少女怔住。那个名字让她本能地排斥。她几乎想立刻把自己真正的名字也一起说出来，可那个本该属于自己的称呼明明就在喉咙更深的地方，临到出口，却像隔着一层雾，怎么也抓不住。
253	5	a017-arrival	第二章	10	a017-arrival:011	line_location	a017-arrival:011:location	02-a017-arrival.js	纯白回廊
254	5	a017-arrival	第二章	10	a017-arrival:011	line_speaker	a017-arrival:011:speaker	02-a017-arrival.js	A-017
255	5	a017-arrival	第二章	10	a017-arrival:011	line_text	a017-arrival:011:text	02-a017-arrival.js	我不叫这个。
256	5	a017-arrival	第二章	11	a017-arrival:012	line_location	a017-arrival:012:location	02-a017-arrival.js	纯白回廊
257	5	a017-arrival	第二章	11	a017-arrival:012	line_speaker	a017-arrival:012:speaker	02-a017-arrival.js	旁白
258	5	a017-arrival	第二章	11	a017-arrival:012	line_text	a017-arrival:012:text	02-a017-arrival.js	Yume没有争辩，只是又低头写下一行字。A-017。
259	5	a017-arrival	第二章	12	a017-arrival:013	line_location	a017-arrival:013:location	02-a017-arrival.js	纯白回廊
260	5	a017-arrival	第二章	12	a017-arrival:013	line_speaker	a017-arrival:013:speaker	02-a017-arrival.js	Yume
261	5	a017-arrival	第二章	12	a017-arrival:013	line_text	a017-arrival:013:text	02-a017-arrival.js	在名字回来以前，你先被这样记录。
262	5	a017-arrival	第二章	13	a017-arrival:014	line_location	a017-arrival:014:location	02-a017-arrival.js	纯白回廊
263	5	a017-arrival	第二章	13	a017-arrival:014	line_speaker	a017-arrival:014:speaker	02-a017-arrival.js	旁白
264	5	a017-arrival	第二章	13	a017-arrival:014	line_text	a017-arrival:014:text	02-a017-arrival.js	那不是她的名字。可她知道，自己本来有名字。可她竟然本能地感觉到，那串数字在某种意义上，确实和她有关。这种感觉让她更慌。
265	5	a017-arrival	第二章	14	a017-arrival:015	line_location	a017-arrival:015:location	02-a017-arrival.js	镜前
266	5	a017-arrival	第二章	14	a017-arrival:015	line_speaker	a017-arrival:015:speaker	02-a017-arrival.js	旁白
267	5	a017-arrival	第二章	14	a017-arrival:015	line_text	a017-arrival:015:text	02-a017-arrival.js	纯白没有立刻回应她。远处那片没有方向的白先轻轻荡了一下，像雾里有什么东西被人从背后缓慢拨开。她手里的宣传页无端动了动，纸边擦过掌心，发出一点极轻的细响。
268	5	a017-arrival	第二章	15	a017-arrival:016	line_location	a017-arrival:016:location	02-a017-arrival.js	镜前
269	5	a017-arrival	第二章	15	a017-arrival:016	line_speaker	a017-arrival:016:speaker	02-a017-arrival.js	旁白
270	5	a017-arrival	第二章	15	a017-arrival:016	line_text	a017-arrival:016:text	02-a017-arrival.js	她下意识抬起头。那片白正在后退。不是整片退开，而是极薄的一层一层往后让，让出一道笔直、安静、近乎过分光滑的边界。直到那道边界映出她自己一小截苍白的轮廓，她才意识到，那不是墙，也不是门。那是一面镜子。
271	5	a017-arrival	第二章	16	a017-arrival:017	line_location	a017-arrival:017:location	02-a017-arrival.js	镜前
272	5	a017-arrival	第二章	16	a017-arrival:017	line_speaker	a017-arrival:017:speaker	02-a017-arrival.js	Yume
273	5	a017-arrival	第二章	16	a017-arrival:017	line_text	a017-arrival:017:text	02-a017-arrival.js	看吧。
274	5	a017-arrival	第二章	17	a017-arrival:018	line_location	a017-arrival:018:location	02-a017-arrival.js	镜前
275	5	a017-arrival	第二章	17	a017-arrival:018	line_speaker	a017-arrival:018:speaker	02-a017-arrival.js	旁白
276	5	a017-arrival	第二章	17	a017-arrival:018	line_text	a017-arrival:018:text	02-a017-arrival.js	镜面先是模糊的。随后，教室、风扇、课桌、靠窗的位置，一点点从白里长出来。她看见一个低着头整理课本的自己，也看见另一群围在教室后排说笑的人。
